season,episode,char,line
5,15,Monica, Are you okay?
5,15,Chandler," Yeah, I'm cool. Casual."
5,15,Monica, What-what are you doing?
5,15,Chandler," I'm just hanging out. Y'know, having fun. Y'know with the girl that
I'm seeing casually."
5,15,Monica," Man, I knew it! I knew you were going to do this!!"
5,15,Chandler, What?!
5,15,Monica," Get all freaked out because everybody was talking and just joking around
about marriage and stuff."
5,15,Chandler," Well, you do want all that stuff, right?"
5,15,Monica, Oh and you know what I want!
5,15,Chandler, Yes! You want babies! You have baby fever!
5,15,Monica, I do not have baby fever!
5,15,Chandler," Oh please, you are obsessed with babies and-and marriage and
everything that's related to babies and-and marriage! I've got an idea, why don't we turn
down the heat on this pressure cooker?!"
5,15,Monica," Have you lost your mind? Chandler, this isn't about me! This is about
you and all your weird relationship commitment crap!"
5,15,Chandler," Nah-uh! I know you! Okay? I know the thoughts that you have in the
head--in your head!"
5,15,Monica," You don't know everything. Did you know that I'm going out with Rachel
tonight instead of you? Hmm? And did you know that the only baby around here is you?! And
did you know that I can't even look at you right now?! (She storms out.)"
5,15,Chandler," Well, I did not know that.
Commercial Break
[Scene"
5,15,Chandler," It's gonna be okay, right? I mean she's not gonna leave me? This is,
this is fixable.

Ross and"
5,15,Joey," Oh yeah, yeah, sure. Absolutely."
5,15,Chandler, By me?
5,15,Ross," Oh, no!"
5,15,Joey, No-no.
5,15,Ross," Well, unless you make some kind of big gesture."
5,15,Joey," Yeah, big!
(Monica enters.)"
5,15,Joey," Uh-oh, shht! The Misses."
5,15,Monica," Gunther, can I get a coffee (Looks at Chandler) to go?"
5,15,Chandler, Monica. (Goes to talk to her.)
5,15,Monica, I'm still not done not wanting to talk to you.
5,15,Chandler, Just tell me what I need to do to make things right.
5,15,Monica, What?!
5,15,Chandler," Well, that's what we do. Y'know, I-I mess up and then you tell me how
to fix it and then I do and then y'know you think I'm all cute again."
5,15,Monica," Really? I'm really tired of being your relationship tutor. You're gonna
have to figure this one for yourself. All right? Y'know what? If you're too afraid to be
in a real relationship, then don't be in one. (She walks out.)
(Chandler turns to watch her go and then sees Ross and Joey both with huge grimaces on
their faces.)
[Scene"
5,15,Ross, Phoebe! (He grabs her arm to get her attention.)
5,15,Phoebe," Oh, hi Ross!"
5,15,Ross, What are you doing?
5,15,Phoebe," Oh, I thought this was your party and it turns out its a party for
Howard. He's just the sweetest little man! (A guest walks up to her.)
Guest #1"
5,15,Ross, You chipped in?!
5,15,Phoebe," Yeah, uh-huh, a 100 dollars."
5,15,Ross," Phoebe! I can't believe you gave them money! I thought you agreed it was
totally unreasonable that they asked me for that money!"
5,15,Phoebe," Yeah, but they didn't ask me! Y'know? This way I'm just y'know, the
exotic, generous stranger. That's always fun to be."
5,15,Ross," Yeah, but you're making me look bad!"
5,15,Phoebe," No I'm not. No! If anything I'm making you look better! They'll see you
talking to me and that's--I'm a hit!"
5,15,Phoebe, Hey!
5,15,Phoebe," Yeah, okay, my bad.
[Scene"
5,15,Joey, Hey!
5,15,Rachel," Hi! Wow! You look, you lookbig."
5,15,Joey," Thanks! I've been working out. Hey listen, is it obvious that I'm wearing
six sweaters?"
5,15,Rachel," Uhhh, yeah. But it's not obvious why."
5,15,Joey," Well look, Im breaking up with Katie so I had to put on some extra
padding. Y'know? I mean, if she hits me when she's happy, can you imagine how hard she's
gonna hit me when I tell her I'm taking away the Joey love?"
5,15,Joey, Hey! Hiya!
5,15,Rachel," Hey! Hey, cute jacket!"
5,15,Rachel," Oh! Ow! (Joey motions, ""You see what I mean?!"")"
5,15,Rachel," Whoa! (Laughs) Y'know what Katie? I gotta tell ya I-I-I-I think you are
the one who is too much. (She punches Katie back.)"
5,15,Rachel," Ohh, and the nicest girlfriend! (She retaliates.)"
5,15,Rachel," Ohh, you're so sweet! (She kicks Katie in the shin.)"
5,15,Joey, Huh.
5,15,Joey, Uhh.
5,15,Joey," Nah.
(She looks at Rachel and storms out. After she's left Joey hugs Rachel in thanks.)
[Scene"
5,15,Ross, (trying to get her attention) Phoebe?
5,15,Phoebe," (ignoring him and continuing her conversation) That's what I'm saying.
(Laughs.)"
5,15,Ross, (tapping her on the shoulder) Phoebe? Phoebe?
5,15,Phoebe, Ooh. (Turns to him.)
5,15,Ross," Look, this is a disaster! Can't I please just go?"
5,15,Phoebe," No! No! I'm talking you up to people. Just give it a little time, all
right? Relax, get something to eat! Okay?
(They go to the food table.)"
5,15,Ross," So uh, what did you tell them about me?"
5,15,Phoebe," Oh, I was telling them about you and Emily. Y'know, try to get some
sympathy."
5,15,Ross, Ohh. (He cuts himself a piece of cake.)
5,15,Phoebe, But somehow you came off as the bad guy.
5,15,Ross, What?!
5,15,Phoebe," Yeah, I think I told it wrong. Y'know, we should talk about that because
I don't totally understand what happened there."
5,15,Ross," (trying a piece of cake) Ohh, this cake is really good!"
5,15,Phoebe," Oh, okay, see? Things are looking up already!
Guest #2"
5,15,Phoebe," All right, everyone calm down! Everyone calm down! I have something that
I would like to say! Who here likes Ross? (Ross is the only one who raises his hand and
Phoebe glares at him to put his hand back down.) Of course you don't like him! He-he
didn't give you any money, he raised his own hand when I asked, ""Who hear likes
Ross,"" and he's wearing two nametags! (He takes one off.) I-I'll be honest with you
guys, when I first met Ross I didn't like him at all! But then once I got to know him I
saw that he's really sweet and caring and very generous. I mean, all I'm saying is
don't judge Ross before you get to know him all right? I mean, I like all you guys now,
but when I first meet you y'know Kurt, I thought, y'know abrasive drunk, umm Lola, mind
numbingly stupid! And okay, you guys (She turns to an elderly gentleman and a 20 something
woman, who're a couple.) (To the girl) Gold-digger, (To the old guy) cradle robbing perv!
So, I think you all know what I mean.
[Scene"
5,15,Phoebe," Obviously I didn't think they were gonna start throwing things. I just
thought if I kept insulting everyone, you would jump in and defend everyone and then you
could look like the hero."
5,15,Ross," Oh wow, yeah! See, I did not get that.
[Scene"
5,15,Chandler," Where's Monica?! Where is she? I need to talk to her! It's urgent! Is
she here?"
5,15,Monica, (raising her hand) I'm Monica.
5,15,Chandler," I need to talk to you, it's urgent!"
5,15,Monica, Okay.
5,15,Chandler," Okay, I've been doing a lot of thinking about us, y'know a lot of uhh,
us thinking. And uh, well I guess there's only one-one way to do this. (He slowly and
awkwardly gets down on one knee.)"
5,15,Monica, Wait what-wh-wh-what are you doing?!
5,15,Chandler, (getting out a ring box) Monica
5,15,Monica," No-no, don't-don't-don't do it!"
5,15,Chandler," Will you marry me?
(Phoebe hides her eyes in shame. Rachel is starring at them wide-eyed and open-mouthed.
Joey and Ross are stunned to temporary silence.)"
5,15,Ross, Oh-no. No. No.
5,15,Joey, What a bad idea!
5,15,Rachel," Ohhhh, I cannot look at it! (She doesn't move.)"
5,15,Monica," Chandler, why are you doing this?"
5,15,Chandler, I don't know. But I know I'm not afraid to do this.
5,15,Monica, Chandler.
5,15,Chandler, I'm doing this because I'm sorry?
5,15,Monica," Do you umm, you really think the best reason to get married is because
you're sorry?"
5,15,Chandler," No, the best reason to get married is pregnancy. Sorry is pretty much
fourth y'know, behind being ready and actually wanting to get married. (Laughs.)
Will you be my wife?"
5,15,Monica," (kneels with him) Chandler, umm, I want you to take just a minute and I
want you to think about how ridiculous this sounds."
5,15,Chandler," Yeah, I'm kinda wishing everyone wasn't here right now."
5,15,Monica," Honey! Do you know that none of that stuff came from me?! I mean I never
said I wanted to have babies and get married right now!"
5,15,Chandler," Yeah I know, but I was really confused and then I talked to these
guys. (Turns to look at Ross and Joey.)"
5,15,Monica, Who? Two divorces and Joey?!
5,15,Ross, Hey!
5,15,Joey, She's right y'know.
5,15,Ross," Yeah, but still, cheap shot!"
5,15,Monica," Y'know what? Y'know when I said that I want you to deal with this
relationship stuff all on your own? Well, you're not ready for that."
5,15,Chandler," I didn't think I was!
(They hug.)"
5,15,Monica," Oh my God, what would have done if I said yes?"
5,15,Chandler," Well I would've been happy because I would've be able to spend the
rest of my life with the woman that I love. Or, you would've seen a Chandler shaped hole
in that door. (Points at the door.)
Ending Credits
[Scene"
5,15,Joey," Hey Ross, will you pass me that knife?"
5,15,Ross," No, I will not!"
5,15,Joey," Oh, it's okay. You don't have to be so mean about it."
5,15,Ross," You're right, I'm sorry. Will you marry me?
(They all laugh.)"
5,15,Phoebe," Aw, and I was gonna ask you to marry me because I forgot to say hello to
you last week."
5,15,Rachel," Oh no wait Pheebs, I think for something like that you just ask them to
move in with you. But I'm not sure, Chandler?"
5,15,Chandler," Okay, how long is this going to go on."
5,15,Monica," Well I think the length of teasing is directly related to how insane you
were so, a long time."
5,15,Ross," This is fun. Hey Rach, remember that whole ""We were on a break
thing?"" Well, I'm sorry, will you marry me? (Laughs--whines as he sees that no one is
laughing. They're just staring at him in shock.)"
5,15,Chandler, That's not funny.
5,15,Joey," That's not funny at all!
(They all get up and leave.)
End




"
10,17,Monica," Erica, are you okay?"
10,17,Monica, Oh my God!
10,17,Chandler, Relax! We'll just get her some antacids.
10,17,Monica, She doesn't have a stomach-ache. She's in labor!
10,17,Chandler," Oh my God!
 
[Cut to Ross's apartment. Ross and Rachel are there. It's another 
  scene from 1016 TOW Rachel's Going Away Party.]"
10,17,Rachel," So if you think I didn't say goodbye to you because you don't 
  mean as much to me as everybody else, you're wrong. It's because you 
  mean more to me."
10,17,Ross, Rach!
10,17,Rachel," What?!
(He walks over and kisses her. They pull back, Rachel looks at him, 
and they kiss again.)
 
[Scene"
10,17,Ross, Hey.
10,17,Rachel, Shh.. Go back to sleep. I have to go home.
10,17,Ross, Oh. This was amazing.
10,17,Rachel, It really was. You've learned some new moves!
10,17,Ross," Yeah, well, this guy at work gave me ""Sex for Dummies"" as a 
  joke."
10,17,Rachel, Ah.
10,17,Ross, Who's laughing now?
10,17,Rachel," I know!
(They kiss.)
 
OPENING CREDITS
[Scene"
10,17,Monica," Breathe, breathe, breathe... Good."
10,17,Chandler," Next time, can I say breathe?"
10,17,Monica," No, last time you said it like Dracula, and it scared her! Can 
  I get you anything? You want some more ice chips?"
10,17,Monica," Alright, I'll be right back."
10,17,Chandler, Where are you going?
10,17,Monica, To use the bathroom.
10,17,Chandler, You can't leave me alone with her.
10,17,Monica, What?
10,17,Chandler," This is exactly the kind of social situation that I am not 
  comfortable with!"
10,17,Monica, What kind of social situation are you comfortable with?
10,17,Chandler," It's just that we've never spent any time, you know, alone 
  together."
10,17,Monica," You'll be fine. Nah, you won't, but I'll be back in two 
  minutes."
10,17,Chandler," Okay.
(Monica leaves, and Chandler closes the door. Erica just looks at 
  him.)"
10,17,Chandler," So, ah... Any plans for the summer?"
10,17,Chandler," Hah. May not wanna mention this. So, you ever wonder which 
  is worse, you know; going through labor or getting kicked in the nuts?"
10,17,Chandler," Well, it's just interesting. You know, because no one will 
  ever know, because no one can experience both.
(Erica just looks at him like he's crazy.)"
10,17,Chandler," One of life's great, unanswerable questions. I mean, who 
  knows? Maybe there's something even more painful than those things? 
Like this.
 
[Scene"
10,17,Phoebe, Morning.
10,17,Joey, Hey!
10,17,Phoebe, What's that?
10,17,Joey, It's my house-warming present for Monica and Chandler.
10,17,Phoebe, It's a baby chick and duck!
10,17,Joey, Uh-huh. And I named them Chick Jr. and Duck Jr.
10,17,Phoebe, I did not see that coming.
10,17,Joey," Yeah, I figure they'll love it at the new house, you know? It 
  has that big backyard. And then, when they get old, they can go to 
  that special farm that Chandler took the other chick and duck to."
10,17,Phoebe, Yes.
10,17,Joey, Yeah. It's a shame people can't visit there.
10,17,Phoebe," That is the rule, though.
(Ross enters.)"
10,17,Phoebe, Guess what? You're almost an uncle!
10,17,Ross, What?
10,17,Joey," Yeah, Erica went into labor last night. Monica and Chandler are 
  at the hospital right now!"
10,17,Ross, Oh my God!
10,17,Phoebe," Yeah, and I have a definite feeling it's gonna be a girl."
10,17,Ross," Phoebe, you were sure Ben was gonna be a girl."
10,17,Phoebe, Have you seen him throw a ball?
10,17,Ross, Is Rachel here?
10,17,Joey," Uh, I think she's still asleep. Hey, hey, how did it go with you 
  guys last night? She seemed pretty pissed at you."
10,17,Ross," Uh, we, y'know, we worked things out."
10,17,Phoebe, What's that smile? Did something happen with you two?
10,17,Ross," Hey, I'm not one to kiss and tell, but I'm also not one to have 
  sex and shut up. We totally did it!"
10,17,Joey, Oh my God. You and Rachel?
10,17,Ross," I know, it's pretty great."
10,17,Joey, So what does that mean? Are you guys getting back together?
10,17,Ross," Oh, I.. I don't know. We didn't really get to talk."
10,17,Phoebe, But do you wanna get back together?
10,17,Ross," I don't know. It was incredible. I mean, it just felt so right. 
  When I was holding her, I mean, I never wanted to let her go. You know 
  what? Yeah, I do. I wanna be together."
10,17,Phoebe, (screaming) YAY!
10,17,Ross, Shhh!
10,17,Phoebe, (quietly) Yay!
10,17,Joey," So, so is she still going to Paris?"
10,17,Ross," Wow, I hadn't thought of that. I hope not."
10,17,Phoebe," Oh, this is like the best day ever. Ever! You guys might get 
  back together, Monica and Chandler are getting their baby, there are 
  chicks and ducks in the world again! Oh, I feel like I'm in a musical! 
  (Singing) ""Daa - raa... When the sun comes up, bright and beaming! And 
  the moon comes...""
(Rachel enters from her room.)"
10,17,Rachel, Morning!
10,17,Phoebe, Guess we'll never know how it ends.
10,17,Joey, Okay.
10,17,Ross, Hey.
10,17,Rachel, Hey.
10,17,Ross, Hey. How did you sleep?
10,17,Rachel, Good. You?
10,17,Ross, Good.
10,17,Joey, I bet you did!
10,17,Ross, Uh. Would you guys mind giving us a minute?
10,17,Joey," Sure, yeah. Will you just keep an eye on the chick and the duck?"
10,17,Rachel, Chick and the duck? Didn't they die...
10,17,Phoebe," (interrupting) Dive. Yeah, they dove head-first into fun on 
  the farm.
(Joey and Phoebe leave.)"
10,17,Ross," So...
(He kisses her.)"
10,17,Ross, Morning.
10,17,Rachel, You too. Last night was just wonderful.
10,17,Ross, It really was.
10,17,Rachel, I woke up today with the biggest smile on my face.
10,17,Ross," I know, me too. It was... You know, it was like one of those 
  things you think is never gonna happen, and then it does, and it's 
  everything you want it to be."
10,17,Rachel," Uh-huh. I know. It was just, it was just the perfect way to say goodbye. (She hugs him, and Ross looks crushed.)
 
[Scene"
10,17,Monica," It's just a little bit more, honey."
10,17,Chandler, Is it really that bad?
10,17,Monica," Oh! Oh my God! That is the most beautiful top of a head I have 
  ever seen! Chandler, you have to see this!
(Chandler is standing by Erica's head.)"
10,17,Chandler, I'm okay.
10,17,Monica," Chandler, you don't wanna miss this. This is the birth of your 
  child! It's the miracle of life!"
10,17,Chandler," Alright. Wow, that is one disgusting miracle."
10,17,Monica, It's a... It's a boy!
10,17,Chandler, Wow!
10,17,Monica," Oh, you did it!"
10,17,Chandler," (emotional) It's a baby! A beautiful little baby! And some
  other stuff I'm gonna pretend I don't see."
10,17,Chandler," Well, that's spongy."
10,17,Monica," (to her son) Oh, hey handsome! Oh, I'm gonna love you so much
  that no woman is ever gonna be good enough for you! (To Chandler, on
  the verge of tears) Oh, we are so lucky!"
10,17,Chandler," I know. He has your eyes.
(Monica looks at him.)"
10,17,Chandler," I mean, I know that's not possible, but he does."
10,17,Chandler, Okay.
10,17,Monica," (To Erica) Oh my God, he's beautiful. Thank you so much."
10,17,Chandler, How do you feel?
10,17,Monica," I... I'm sorry, who should be along in a what now?"
10,17,Monica, We only ordered one!
10,17,Chandler," Oh, yeah! These are the faces of two people in the know!
COMMERCIAL BREAK
[Scene"
10,17,Chandler," Well, gosh. That makes me feel so special and good."
10,17,Monica," (to the doctor) Wait, did you know it was twins?"
10,17,Monica, (to Erica) Anybody tell you?
10,17,Monica, This is unbelievable.
10,17,Chandler," Interesting! (To Monica) Can I see you for a second?
(They walk over to the door.)"
10,17,Chandler, What do we do?
10,17,Monica," What do you mean ""what do we do""?"
10,17,Chandler, (panicking) Twins! Twins!!
10,17,Monica," Chandler, you're panicking!"
10,17,Chandler," Uh-huh! Join me, won't you?! Okay, what do you say we keep
  one, and then just like have an option on the other one?"
10,17,Monica, We can't split them up!
10,17,Chandler," Why not? We could give each of them half a medallion, and 
  then years later, they'll find each other and be reunited. I mean, 
  that's a great day for everybody."
10,17,Monica," Okay, what if the person who adopts the other one is horrible?"
10,17,Chandler, What if they're not? What if it's adopted by a king?
10,17,Monica," Yeah, because I hear the king is looking to adopt."
10,17,Chandler," Monica, we are not ready to have two babies!"
10,17,Monica," That doesn't matter! We have waited so long for this. I don't 
  care if it's two babies. I don't care if it's three babies! I don't 
  care if the entire cast of ""Eight is Enough"" comes out of there! We 
  are taking them home, because they are our children!"
10,17,Chandler," (smiles) Okay. Shhh...
(He hugs her.)"
10,17,Chandler, Okay.
10,17,Monica, Okay!
10,17,Chandler, Okay!
10,17,Chandler, (shocked) She? It's a girl?
10,17,Chandler," (To Monica) Well, now we have one of each! (To the doctor) 
  And that's enough!
 
[Scene"
10,17,Ross, And then she said it was the perfect way to say goodbye.
10,17,Joey, Oh my God! What did you say?
10,17,Ross, Nothing! What do you say to that?
10,17,Phoebe," Ross, you've got to tell her how you feel!"
10,17,Ross, No way!
10,17,Joey, You can't just give up! Is that what a dinosaur would do?
10,17,Ross, What?
10,17,Joey," Dude, I'm just trying to speak your language."
10,17,Phoebe," Ross, Rachel doesn't know that you wanna get back together. If 
  she did, she might feel differently. She might not even go."
10,17,Ross, You really think so?
10,17,Phoebe," I'm telling you! Oh, okay! This is the part of the musical 
  where there'd be a really good convincing song. (Singing) ""Bam-bam, 
  don't take no for an answer. Bam-bam, don't let love fly away. 
  Bam-bam-bam-bam...""
(Rachel enters and interrupts Phoebe's song.)"
10,17,Rachel, Hi!
10,17,Phoebe, Can't a girl finish a song around here?
10,17,Joey, Hey!
10,17,Rachel, Hi! So I just dropped Emma off at my mom's.
10,17,Ross, Okay.
10,17,Joey," Oh, you're not taking her with you tonight?"
10,17,Rachel," No, we decided that I would go ahead and set up first, and 
  then my mom would bring Emma to Paris on Sunday."
10,17,Phoebe," Wow, eight hour flight with a one-year old? Good luck, mom."
10,17,Rachel," Are you kidding? Eight hours with my mother talking about 
  Atkins? Good luck, Emma!
(Rachel walks up to the counter.)"
10,17,Ross," Alright, you know what? You're right. I should at least tell her
  how I feel.
(He stands up.)"
10,17,Joey," Ross, wait!"
10,17,Ross, What? What?
10,17,Joey," Could you get me a muffin?
(Ross walks up to Rachel, but Gunther gets there first.)"
10,17,Rachel, Yeah?
10,17,Rachel," (touched) Gunther... Oh... I love you too. Probably not in the
  same way, but I do. And, and when I'm in a café, having coffee, or I
  see a man with hair brighter than the sun, I'll think of you. Aw.
(She kisses him on the cheek and looks over at the others.)"
10,17,Rachel," Oh... Bye guys.
(Rachel leaves.)"
10,17,Ross, Oh my God!
10,17,Phoebe, Unbelievable!
10,17,Joey," Hey, you know what might help?"
10,17,Ross," I'm not getting you a muffin!
 
[Scene"
10,17,Monica, Do you think they recognize each other from in there?
10,17,Chandler," Maybe. Unless they're like two people who have lived in 
  apartments next to each other for years, and then one day they're 
  pushed through a vagina and they meet."
10,17,Monica," There's something that we wanna tell you. We decided to name 
  the girl-baby Erica."
10,17,Monica," Son of a gun, it is!"
10,17,Monica," Okay, well, bye!"
10,17,Chandler, Bye!
10,17,Monica, We'll call you!
10,17,Chandler," Have fun at church-camp!
(The nurses take Erica to the recovery room. Monica and Chandler smile
  at each other.)"
10,17,Monica," Oh, look at these little bunnies!"
10,17,Chandler, I know! You ready to trade?
10,17,Monica, Okay.
10,17,Chandler, Okay.
10,17,Monica," Alright, let's see..
(They start trying to trade babies while holding one each. They have 
  no idea how to do it, so they just shift the babies around in their 
  arms. They give up pretty quickly.)"
10,17,Chandler, We could trade later.
10,17,Monica," Yeah, I'm good.
 
[Scene"
10,17,Phoebe," Hey, what are you working on?"
10,17,Joey," It's a... It's a ""welcome home"" sign for the baby.
(He holds up a white poster with huge red letters. It reads, ""Welcome
  Home Baby."" There is also a huge red stain on the left of the poster.)"
10,17,Phoebe," How sweet! Oh, is that the baby?
(She points at the stain.)"
10,17,Joey," No, I sat in the paint.
(Ross enters with a gift for the baby.)"
10,17,Ross, Hey.
10,17,Phoebe," Hey. So, did you talk to Rachel?"
10,17,Ross," No, and I'm not going to."
10,17,Phoebe, What?
10,17,Joey, Why not?
10,17,Ross," Because she's just going to shoot me down. You guys saw what 
  happened with Gunther. That did not look like fun."
10,17,Phoebe," How can you compare yourself to Gunther? I mean, sure, he's 
  sexy in a more obvious way. You have a relationship with her, you 
  slept together last night."
10,17,Ross," Yeah, and she still wants to go! It's pretty clear where she is."
10,17,Joey," Yeah, I know what you mean. I mean, sometimes...
(He sits down in the wet paint again.)"
10,17,Phoebe," Uh, Joe?"
10,17,Joey, Damn it!
10,17,Ross," Look, even if I were gonna tell her, I don't have to do it now. 
  Okay? I'll be seeing her again. We've got time."
10,17,Phoebe," No, you don't! She's going to Paris! She is going to meet 
  somebody. Do you know how many hot guys there are in Paris? It's... 
  It's a city of Gunthers!
(Mike enters with a roll of paper in his hand.)"
10,17,Phoebe, Hey! What do you have there?
10,17,Ross, Oh my God! You did that yourself?
10,17,Phoebe," Honey, that's gorgeous!"
10,17,Joey," You know, the baby can't read, Mike!
(Rachel enters.)"
10,17,Rachel," Hi! You guys, the car-service just got here. I can't believe
  they're not home yet! I have to catch my stupid plane. I wanna see the
  baby!"
10,17,Joey," Monica just called from the cab. She said they should be here
  any minute. And apparently, there's some big surprise."
10,17,Phoebe," Yeah, did she sound happy about it? 'Cause my friend Ethel's
  baby was born with a teeny, tiny beard.
(Monica enters carrying her son.)"
10,17,Rachel, Oh my God!
10,17,Ross," Oh my God!
(They all walk over to see the baby.)"
10,17,Rachel," Hi! Oh my gosh!
(Chandler enters carrying his daughter.)"
10,17,Chandler," Hey.
(Everybody turns around.)
Phoebe, Ross,"
10,17,Rachel," Hey.
(They turn back around to see the baby Monica's carrying, but then 
  they realise what the surprise is. Ross, Mike, Phoebe and Rachel gasp 
  and stare at Chandler and his baby. Joey hasn't figured it out yet.)"
10,17,Joey," (To Monica) Hey, so what is the big surprise?"
10,17,Rachel," Oh.
(Joey stares at Chandler and Monica and finally puts two and two 
  together. He gasps.)"
10,17,Ross, Oh my God!
10,17,Rachel, What... What...
10,17,Ross," Okay, okay, awkward question. The hospital knows you took two, 
  right?"
10,17,Monica," Yes, it's twins!"
10,17,Ross, Oh my God.
10,17,Joey," Oh, they're so cute! Now, what, what kinds are they?"
10,17,Monica," (points at the baby she's holding) This is a boy, (points at 
  the baby Chandler is holding) and that's a girl."
10,17,Chandler, Her name is Erica.
10,17,Rachel, Aw..
10,17,Joey," Hey, that pregnant girl's name was Erica."
10,17,Chandler," Yeah. It's a shame you two didn't get to spend more time
  together."
10,17,Monica," Yeah, we named the boy Jack after dad."
10,17,Ross," Aw, he's gonna be so happy."
10,17,Phoebe," Oh, Jack Bing. I love that. Ooh, it sounds like a '40s
  newspaper guy, you know? ""Jack Bing, Morning Gazette. I'm gonna blow
  this story wide open!""
(Chandler and Monica carry Erica and Jack over to the crib and put
  them down carefully.)"
10,17,Rachel," Oh my gosh. Wow, so beautiful."
10,17,Phoebe," Oh yeah? Well, tell me which one, and I'll try slip it in my
  coat."
10,17,Phoebe, One? How about a whole bunch?
10,17,Phoebe," Yeah! Ooh, we could teach them to sing, and we can be like the
  Von Trapp family! Only without the Nazis. Although that sounds kinda
  dull."
10,17,Rachel," Oh, you guys, I can't believe this. But I'll leave now, or I'm
  gonna miss my plane."
10,17,Monica," I'm just so glad you got to see the babies.
(They hug.)"
10,17,Rachel," Me too. Oh, I'm just sorry I'm not gonna be around to watch
  you two attempt to handle this! Alright, I can't say goodbye to you
  guys again. I love you all so much."
10,17,Monica, I love you.
10,17,Chandler, I love you.
10,17,Monica, Call us when you get there.
10,17,Rachel," I will. Ross, come here.
(She pulls him over to the door.)"
10,17,Rachel, I just want you to know.. Last night.. I'll never forget it.
10,17,Ross," Neither will I.
(They hug as Phoebe and Joey stare at the two of them.)"
10,17,Rachel," Alright, now I really have to go. Okay. Au revoir! Oh, they're 
  gonna really hate me over there.
(She leaves.)"
10,17,Phoebe," So, you just let her go?"
10,17,Ross, Yeah.
10,17,Joey," Hey, maybe that's for the best."
10,17,Ross, Yeah?
10,17,Joey," Yeah. You know? You just... Look, you gotta... You gotta think 
  about last night the way she does, okay? Maybe, maybe sleeping 
  together was the perfect way to say goodbye?"
10,17,Phoebe, But now she'll never know how he feels!
10,17,Joey," Maybe that's okay. You know? Maybe, maybe it is better this way? 
  I mean, now, now you can move on. I mean, you've been trying to for so
  long, maybe now that you're on different continents.. (Looks at
  Phoebe) Right?
(Phoebe nods.)"
10,17,Joey," Maybe now you can actually do it. You know? You can finally get
  over her."
10,17,Ross," Yeah, that's true. Except I don't wanna get over her."
10,17,Joey, What?
10,17,Ross, I don't! I wanna be with her.
10,17,Joey, Really?
10,17,Ross," Yeah, I'm gonna go after her."
10,17,Joey," Yeah, you are!"
10,17,Phoebe," Woo!
(Monica and Chandler look shocked as Ross goes to leave.)"
10,17,Phoebe," Wait, wait! Get your coat! Get your coat!"
10,17,Ross, My coat...
10,17,Joey, This is so cool!
10,17,Chandler," I have no idea what's going on, but I am excited!"
10,17,Joey," But Ross, Ross. What do you, what do you think she's going to
  say?"
10,17,Ross," I don't know, but I.. Look, even if she shoots me down, at least
  I won't spend the rest of my life wondering what would have happened.
  Where - where is my coat?!"
10,17,Phoebe," You didn't bring one! My cab's downstairs, I'll drive you to
  the airport."
10,17,Ross," Okay, guys, wish me luck."
10,17,Phoebe, Hurry!
10,17,Joey," Good luck, good luck!
(Phoebe and Ross leave.)
 
[Scene"
10,17,Ross, There's no seatbelt!
10,17,Phoebe," That's okay. If - if we hit anything, the engine will explode, 
  so you know, it's better if you're thrown from the car.
(Ross looks terrified.)"
10,17,Ross," Alright, alright, let's do this!"
10,17,Phoebe," Okay!
(A guy comes up and gets into the backseat of the cab.)"
10,17,Ross, Hey!
10,17,Phoebe, I - I don't take passengers.
10,17,Ross," No, you don't understand. This isn't a real cab."
10,17,Phoebe," My medallion number is, ""Get out of the cab!"""
10,17,Ross, (screaming) Get out of the cab!
10,17,Phoebe," Get out of the cab!
(The man jumps out, obviously a little scared. Phoebe drives off.)
 
[Scene"
10,17,Joey," Oh, hey, hey, can I give you guys your house-warming present 
  now?"
10,17,Monica," Now, that you can do."
10,17,Joey," Alright!
(Cut to Joey's apartment. Joey looks inside the cardboard box that
  used to be the home of Chick Jr. and Duck Jr., but they have
  disappeared.)"
10,17,Joey," Ah... Chick Jr.? Duck Jr.? Don't hide from mama!
 
[Scene"
10,17,Phoebe, You can open your eyes now.
10,17,Ross, Are we off the bridge?
10,17,Phoebe, Yes.
10,17,Ross, Is the old woman on the bicycle still alive?
10,17,Phoebe," Yes, she jumped right back up.
(Ross opens his eyes.)"
10,17,Ross," Oh my God, Phoebe, slow down!"
10,17,Phoebe, Do you wanna get to Rachel in time?
10,17,Ross," Yes, but I don't wanna die in your cab!"
10,17,Phoebe," You should have thought of that before you got in!
(They drive up to a toll-booth.)"
10,17,Phoebe, Toll-booth.
10,17,Ross, What?
10,17,Phoebe," (screaming) Toll-booth! Four bucks. There are quarters in the 
  glove compartment.
(Ross tries to open a plastic bag filled with quarters, but he's quite
  slow.)"
10,17,Phoebe, Hurry!
10,17,Ross, Okay!
10,17,Phoebe," Okay.
(Phoebe tries to throw some quarters out the window, but she has
  forgotten to open the window, and she and Ross scream.)"
10,17,Phoebe," Damn, that window is clean.
 
[Scene"
10,17,Joey," Quack, quack, tweet, tweet, quack, quack, tweet, tweet, quack,
  quack, tweet, tweet, quack, quack, tweet, tweet, quack, tweet, quack...
(Monica and Chandler enter.)"
10,17,Chandler," We were wondering what was taking so long with the gift, but
  now we understand you were doing this."
10,17,Joey," Okay, I wanted to surprise you, but for your house-warming gift,
  I got you a baby-chick and a baby-duck!
(Chandler grins, while Monica is less enthusiastic.)"
10,17,Chandler, Really? You got us a chick and a duck?
